mark,pedal,angle_x,angle_y,angle_z,distance,elapsed time
0,0,3.621539483244e-312,0.0,0.0,396.50472884948044,0.04853463172912598
0,0,0.0,0.0,0.0,396.50472884948044,0.0790555477142334
0,0,0.0,0.0,0.0,396.50472884948044,0.11557745933532715
0,0,0.0,0.0,0.0,396.50472884948044,0.1455986499786377
0,0,0.0,0.0,0.0,396.50472884948044,0.17461681365966797
0,0,0.0,0.0,0.0,396.50472884948044,0.21113991737365723
0,0,0.0,0.0,0.0,396.50472884948044,0.23716139793395996
0,0,0.0,0.0,0.0,396.50472884948044,0.3122076988220215
0,0,0.0,0.0,0.0,396.50472884948044,0.33722543716430664
0,0,0.0,0.0,0.0,396.50472884948044,0.393261194229126
0,0,0.0,0.0,0.0,396.50472884948044,0.4192781448364258
0,0,0.0,0.0,0.0,396.50472884948044,0.4853243827819824
0,0,0.0,0.0,0.0,396.50472884948044,0.5193462371826172
0,0,0.0,0.0,0.0,396.50472884948044,0.5728797912597656
0,0,0.0,0.0,0.0,396.50472884948044,0.5983996391296387
0,0,0.0,0.0,0.0,396.50472884948044,0.6489303112030029
0,0,0.0,0.0,0.0,396.50472884948044,0.6764543056488037
0,0,0.0,0.0,0.0,396.50472884948044,0.7054684162139893
0,0,0.0,0.0,0.0,396.50472884948044,0.7545030117034912
0,0,0.0,0.0,0.0,396.50472884948044,0.8045332431793213
0,0,0.0,0.0,0.0,396.50472884948044,0.8545660972595215
0,0,0.0,0.0,0.0,396.50472884948044,0.8820841312408447
0,0,0.0,0.0,0.0,396.50472884948044,0.9346189498901367
0,0,0.0,0.0,0.0,396.50472884948044,0.9591374397277832
0,0,0.0,0.0,0.0,396.50472884948044,1.0096707344055176
0,0,0.0,0.0,0.0,396.50472884948044,1.0346853733062744
0,0,0.0,0.0,0.0,396.50472884948044,1.0867226123809814
0,0,0.0,0.0,0.0,396.50472884948044,1.1162397861480713
0,0,0.0,0.0,0.0,396.50472884948044,1.14626145362854
0,0,0.0,0.0,0.0,396.50472884948044,1.1712782382965088
0,0,0.0,0.0,0.0,396.50472884948044,1.1972932815551758
0,0,0.0,0.0,0.0,396.50472884948044,1.2489092350006104
0,0,0.0,0.0,0.0,396.50472884948044,1.2749226093292236
0,0,0.0,0.0,0.0,396.50472884948044,1.3264567852020264
0,0,0.0,0.0,0.0,396.50472884948044,1.4015071392059326
0,0,0.0,0.0,0.0,396.50472884948044,1.4265234470367432
0,0,0.0,0.0,0.0,396.50472884948044,1.4780585765838623
0,0,0.0,0.0,0.0,396.50472884948044,1.5290935039520264
0,0,0.0,0.0,0.0,396.50472884948044,1.5551095008850098
0,0,0.0,0.0,0.0,396.50472884948044,1.5811254978179932
0,0,0.0,0.0,0.0,396.50472884948044,1.6316602230072021
0,0,0.0,0.0,0.0,396.50472884948044,1.6591861248016357
0,0,0.0,0.0,0.0,396.50472884948044,1.6851961612701416
0,0,0.0,0.0,0.0,396.50472884948044,1.734227180480957
0,0,0.0,0.0,0.0,396.50472884948044,1.7607452869415283
0,0,0.0,0.0,0.0,396.50472884948044,1.8112776279449463
0,0,0.0,0.0,0.0,396.50472884948044,1.8362953662872314
0,0,0.0,0.0,0.0,396.50472884948044,1.8618125915527344
0,0,0.0,0.0,0.0,396.50472884948044,1.9193522930145264
0,0,0.0,0.0,0.0,396.50472884948044,1.9523720741271973
0,0,0.0,0.0,0.0,396.50472884948044,1.9823918342590332
0,0,0.0,0.0,0.0,396.50472884948044,2.0519371032714844
0,0,0.0,0.0,0.0,396.50472884948044,2.08345890045166
0,0,0.0,0.0,0.0,396.50472884948044,2.1169817447662354
0,0,0.0,0.0,0.0,396.50472884948044,2.1825242042541504
0,0,0.0,0.0,0.0,396.50472884948044,2.2095448970794678
0,0,0.0,0.0,0.0,396.50472884948044,2.2380614280700684
0,0,0.0,0.0,0.0,396.50472884948044,2.2900984287261963
0,0,0.0,0.0,0.0,396.50472884948044,2.3411307334899902
0,0,0.0,0.0,0.0,396.50472884948044,2.3676466941833496
0,0,0.0,0.0,0.0,396.50472884948044,2.420184373855591
0,0,0.0,0.0,0.0,396.50472884948044,2.445699453353882
0,0,0.0,0.0,0.0,396.50472884948044,2.473717451095581
0,0,0.0,0.0,0.0,396.50472884948044,2.527254343032837
0,0,0.0,0.0,0.0,396.50472884948044,2.5552704334259033
