mark,pedal,angle_x,angle_y,angle_z,distance,elapsed time
0,0,3.621539483244e-312,0.0,0.0,548.6574523325096,0.009508609771728516
0,0,0.0,0.0,0.0,548.6574523325096,0.08956217765808105
0,0,0.0,0.0,0.0,548.6574523325096,0.1906287670135498
0,0,0.0,0.0,0.0,548.6574523325096,0.24466538429260254
0,0,0.0,0.0,0.0,548.6574523325096,0.29920363426208496
0,0,0.0,0.0,0.0,548.6574523325096,0.3742527961730957
0,0,0.0,0.0,0.0,548.6574523325096,0.4267899990081787
0,0,0.0,0.0,0.0,548.6574523325096,0.5053377151489258
0,0,0.0,0.0,0.0,548.6574523325096,0.554872989654541
0,0,0.0,0.0,0.0,548.6574523325096,0.6289224624633789
0,0,0.0,0.0,0.0,548.6574523325096,0.6799578666687012
0,0,0.0,0.0,0.0,548.6574523325096,0.7600100040435791
0,0,0.0,0.0,0.0,548.6574523325096,0.8635778427124023
0,0,0.0,0.0,0.0,548.6574523325096,0.9696478843688965
0,0,0.0,0.0,0.0,548.6574523325096,1.0557098388671875
0,0,0.0,0.0,0.0,548.6574523325096,1.1802880764007568
0,0,0.0,0.0,0.0,548.6574523325096,1.2628445625305176
0,0,0.0,0.0,0.0,548.6574523325096,1.3659119606018066
0,0,0.0,0.0,0.0,548.6574523325096,1.4149460792541504
0,0,0.0,0.0,0.0,548.6574523325096,1.4724831581115723
0,0,0.0,0.0,0.0,548.6574523325096,1.5725529193878174
0,0,0.0,0.0,0.0,548.6574523325096,1.6481006145477295
0,0,0.0,0.0,0.0,548.6574523325096,1.6761205196380615
0,0,0.0,0.0,0.0,548.6574523325096,1.752671718597412
0,1,0.30080335365853655,0.0,0.03538071646341464,548.6574523325096,1.8522381782531738
0,1,0.45622256097560976,0.0,0.08980144817073171,548.6574523325096,1.9332935810089111
0,1,0.13281173780487804,0.0,0.4173033536585366,548.6574523325096,2.0063421726226807
0,1,-3.158344512195122,0.0,1.6600221036585365,546.4430436925701,2.159442663192749
0,1,-5.2655823170731715,0.0,2.301583460365854,543.2807745540053,2.2094779014587402
0,1,-6.5678079268292695,0.0,2.5866471036585366,540.1185055152249,2.333062171936035
0,1,-6.5870933689024405,0.0,2.5423570884146343,536.9562365779915,2.4106130599975586
0,1,-7.917020579268295,0.0,2.326049923780488,532.8461316365166,2.49216628074646
0,1,-10.577277057926832,0.0,2.0955099085365854,527.7887835109799,2.5682168006896973
0,1,-11.665298399390247,0.0,2.0293086890243903,521.7853964993654,2.5927345752716064
0,1,-12.109040777439027,0.0,2.018264481707317,515.7838694647206,2.644268274307251
0,1,-12.312786966463417,0.0,2.0684569359756098,509.7842680977906,2.696802854537964
0,1,-12.203025152439027,0.0,2.1031947408536587,503.7866611969793,2.7483372688293457
0,1,-12.166156250000002,0.0,2.085660823170732,497.7911208529136,2.7733516693115234
0,1,-12.23386204268293,0.0,1.9881859756097562,491.7977226462115,2.842899799346924
0,1,-12.320695121951221,0.0,1.9147179878048781,485.8065458595633,2.867914915084839
0,1,-12.429303353658538,0.0,1.7706196646341463,479.8176737053357,2.99649977684021
0,1,-12.495002667682929,0.0,1.7650118140243902,473.8311935700308,3.046535015106201
