mark,pedal,angle_x,angle_y,angle_z,distance,elapsed time
0,0,3.621539483244e-312,0.0,0.0,300.0,0.05061173439025879
0,0,0.0,0.0,0.0,300.0,0.09372615814208984
0,0,0.0,0.0,0.0,300.0,0.19155597686767578
0,0,0.0,0.0,0.0,300.0,0.2618215084075928
0,0,0.0,0.0,0.0,300.0,0.3585789203643799
0,0,0.0,0.0,0.0,300.0,0.44330406188964844
0,0,0.0,0.0,0.0,300.0,0.5268211364746094
0,0,0.0,0.0,0.0,300.0,0.6101949214935303
0,0,0.0,0.0,0.0,300.0,0.6382930278778076
0,0,0.0,0.0,0.0,300.0,0.707477331161499
0,0,0.0,0.0,0.0,300.0,0.7350685596466064
0,0,0.0,0.0,0.0,300.0,0.8609030246734619
0,0,0.0,0.0,0.0,300.0,0.9050719738006592
0,0,0.0,0.0,0.0,300.0,0.9464237689971924
0,1,-0.690680584209044,-0.09926635731774215,0.0,301.0,1.003098964691162
0,1,-2.0671483997497573,-0.2397790066319641,0.0,303.0,1.1133670806884766
0,1,-3.657073863865193,-0.2644831293735258,0.0,307.0,1.1976478099822998
0,1,-6.337391013507233,-0.21797829163637256,0.0,313.0,1.3644375801086426
0,1,-12.581417891823374,-0.27983477095507153,0.0,326.0,1.4807233810424805
0,1,-12.88992197720496,-0.12943923224368478,0.0,339.0,1.5373749732971191
0,1,-8.662128560001428,0.6710087191653352,0.0,348.0014367786432,1.6486704349517822
0,1,-6.107535492971245,1.530873243459666,0.0,354.0127116361784,1.7474322319030762
0,1,-2.0790208156580947,2.677222578131677,0.0,356.0505582076793,1.8848211765289307
0,1,-1.6126234827825983,2.9234862274477607,0.0,358.11311062288684,1.9676270484924316
0,1,-0.8474325908307465,3.5160092123702307,0.0,359.23529893372114,2.135059356689453
0,1,-0.15198279016883576,4.389001381238831,0.0,359.4022815731698,2.259812116622925
0,1,0.16579253917080683,4.891166287319953,0.0,359.67346301888887,2.356626272201538
0,1,0.36458058536636817,5.327191630108763,0.0,360.0138886209808,2.4534175395965576
0,1,0.0,0.0,0.0,360.0138886209808,2.6073179244995117
0,1,0.0,0.0,0.0,360.0138886209808,2.6896958351135254
0,1,0.0,0.0,0.0,360.0138886209808,2.7313296794891357
0,1,0.0,0.0,0.0,360.0138886209808,2.8556602001190186
0,2,-1.7302234485415011,-0.512686563530492,0.0,361.9350770511198,2.9107823371887207
0,2,-2.5108546176151574,-0.822846233013758,0.0,364.8575064323057,2.980806589126587
0,2,-5.382401331564638,-0.7144887887182968,0.0,369.7796641244621,3.063389301300049
0,2,-6.3814858320016015,0.6825694438065918,0.0,375.8324094593227,3.1747119426727295
0,2,-4.106761948246872,2.0932134249973187,0.0,379.9605242653505,3.3140790462493896
0,2,0.9951082491730165,4.198029480098756,0.0,379.26903380054637,3.4797487258911133
0,2,5.100782768598293,7.63067692765165,0.0,375.0333318519835,3.6316285133361816
0,2,7.383630794276477,10.418003352836177,0.0,369.2654871498283,3.772200107574463
0,2,7.743200698042131,10.909462291291884,0.0,362.9931128823245,3.8414080142974854
0,2,7.930492822290246,11.25314218656461,0.0,357.1288282958966,3.9391677379608154
0,2,7.930660796751398,12.145535916606374,0.0,351.92754936208104,4.093052625656128
0,2,7.716109197138158,12.546891408484907,0.0,347.522661131616,4.189810752868652
0,2,7.336106831409902,12.899570776796637,0.0,344.68826495835333,4.259840488433838
0,2,6.481325507581482,13.200151208005408,0.0,343.4020966738555,4.372245788574219
0,2,6.807605743973736,13.17102658126563,0.0,341.79087173299405,4.524150609970093
0,2,7.074185216387902,13.249160302245901,0.0,340.812265037513,4.607872247695923
0,2,7.18062575806763,13.1085799986062,0.0,340.4717315725345,4.716661691665649
0,2,0.0,0.0,0.0,340.4717315725345,4.842997789382935
0,2,0.0,0.0,0.0,340.4717315725345,4.897643089294434
0,2,0.0,0.0,0.0,340.4717315725345,4.96835994720459
0,2,0.0,0.0,0.0,340.4717315725345,5.051050901412964
0,2,0.0,0.0,0.0,340.4717315725345,5.10820198059082
0,2,0.0,0.0,0.0,340.4717315725345,5.20448112487793
0,2,0.0,0.0,0.0,340.4717315725345,5.27492618560791
0,2,0.0,0.0,0.0,340.4717315725345,5.331075429916382
0,3,-0.13486209374999555,-0.12937035343304926,0.0,340.4717315725345,5.414798974990845
0,3,0.29463348402192946,-0.3748056729307488,0.0,340.4717315725345,5.5135886669158936
0,3,2.6471109988772574,-0.18094297491052597,0.0,337.8313188560232,5.582298278808594
0,3,4.354142239796402,0.4160758048659971,0.0,334.32020579079574,5.694095849990845
0,3,7.310189559139568,2.3088710949653724,0.0,329.18839590726765,5.7918541431427
0,3,8.162563393585542,2.991289818894896,0.0,323.7900554371613,5.888638973236084
0,3,8.734212993251992,3.4818116377205603,0.0,317.6822311681911,5.985368728637695
0,3,9.265911806470593,3.758448021783507,0.0,312.2963336320169,6.071118593215942
0,3,10.432963549324812,4.36498403973207,0.0,306.31519714176767,6.195167779922485
0,3,11.488848088359525,4.480773229618347,0.0,299.8032688280767,6.349571466445923
0,3,12.529236765892332,4.495683562663761,0.0,292.0633492925807,6.434866189956665
0,3,13.070215836907499,4.56122554419743,0.0,285.4277491765648,6.5461626052856445
0,3,13.617968240571603,4.722487064964612,0.0,278.61442891566116,6.616349697113037
0,3,14.230964561061318,4.843531832490072,0.0,272.44265451650557,6.739175796508789
0,3,14.42427335042881,4.884847287210146,0.0,266.9569253643741,6.822396993637085
0,3,14.553577236849254,4.904536431040431,0.0,261.6027522790997,6.92017936706543
