mark,pedal,angle_x,angle_y,angle_z,distance,elapsed time
0,0,3.621539483244e-312,0.0,0.0,300.0,0.036524295806884766
0,0,0.0,0.0,0.0,300.0,0.08855938911437988
0,0,0.0,0.0,0.0,300.0,0.1696617603302002
0,0,0.0,0.0,0.0,300.0,0.2447202205657959
0,0,0.0,0.0,0.0,300.0,0.27423548698425293
0,0,0.0,0.0,0.0,300.0,0.3257753849029541
0,0,0.0,0.0,0.0,300.0,0.35079097747802734
0,0,0.0,0.0,0.0,300.0,0.3998219966888428
0,0,0.0,0.0,0.0,300.0,0.47437143325805664
0,0,0.0,0.0,0.0,300.0,0.5279085636138916
0,0,0.0,0.0,0.0,300.0,0.5784425735473633
0,0,0.0,0.0,0.0,300.0,0.6109619140625
0,0,0.0,0.0,0.0,300.0,0.7210347652435303
0,0,0.0,0.0,0.0,300.0,0.7730698585510254
0,0,0.0,0.0,0.0,300.0,0.8491232395172119
0,0,0.0,0.0,0.0,300.0,0.9001560211181641
0,0,0.0,0.0,0.0,300.0,0.9742026329040527
0,0,0.0,0.0,0.0,300.0,1.0022213459014893
0,0,0.0,0.0,0.0,300.0,1.054258108139038
0,0,0.0,0.0,0.0,300.0,1.164832592010498
0,0,0.0,0.0,0.0,300.0,1.2253692150115967
0,0,0.0,0.0,0.0,300.0,1.3009240627288818
0,0,0.0,0.0,0.0,300.0,1.3334412574768066
0,0,0.0,0.0,0.0,300.0,1.4345073699951172
0,0,0.0,0.0,0.0,300.0,1.4875421524047852
0,0,0.0,0.0,0.0,300.0,1.564096212387085
0,0,0.0,0.0,0.0,300.0,1.6141271591186523
0,0,0.0,0.0,0.0,300.0,1.6671605110168457
0,0,0.0,0.0,0.0,300.0,1.7677299976348877
0,1,0.007747709570066943,0.14375405841785688,0.0,300.0,1.8692970275878906
0,1,0.11187679731153075,0.28072329617398384,0.0,300.0,1.9683623313903809
0,1,0.11404149682344447,0.3256370496457649,0.0,300.0,2.0178945064544678
0,1,0.05555143448229162,0.35767410987174175,0.0,300.0,2.093945264816284
0,1,0.051208500030385184,0.36306779681983364,0.0,300.0,2.171494722366333
0,1,0.14596115940284654,0.4020999123143312,0.0,300.0,2.2465438842773438
0,1,0.26728945294697765,0.44799463090799424,0.0,300.0,2.320094347000122
0,1,0.34605255193298684,0.4676816660049723,0.0,300.0,2.397144317626953
0,1,0.5198873105767556,0.48204588085201683,0.0,299.0,2.44667649269104
0,1,0.737885939792853,0.4997374502838727,0.0,298.0,2.5032153129577637
0,1,1.1323135732319836,0.5297813076530744,0.0,297.00168349691216,2.606785297393799
0,1,1.2645689614454263,0.5515689527560007,0.0,296.00675667964066,2.680332899093628
0,1,1.867242064573397,0.7027192924089232,0.0,294.0153057240388,2.9294991493225098
0,1,1.9700983959064975,0.7234049464847004,0.0,292.0273959751037,2.9790289402008057
0,1,2.1448490623638747,0.721884644376804,0.0,290.0431002454635,3.1046130657196045
0,1,2.2118442139664425,0.711502486569827,0.0,288.0624932197873,3.154646635055542
0,1,2.357612160529924,0.634796685495714,0.0,286.08565151017274,3.233198881149292
0,1,2.469647002509332,0.5597635572493933,0.0,284.1126537132762,3.283731698989868
0,1,2.5052546382974445,0.5248001560617122,0.0,281.1440911703463,3.3327674865722656
0,1,2.592332273225776,0.46863480810631775,0.0,278.14564530116235,3.384300947189331
0,1,2.675047318111888,0.4463964042754204,0.0,275.14723331336626,3.4103150367736816
0,1,2.8103931493178718,0.4193382063695622,0.0,272.1488563268271,3.5133848190307617
0,1,3.124800552730341,0.364365099002951,0.0,269.15051551130273,3.639465808868408
