mark,pedal,angle_x,angle_y,angle_z,distance,elapsed time
0,0,3.621539483244e-312,0.0,0.0,396.50472884948044,0.04002785682678223
0,2,0.0,0.0,0.0,396.50472884948044,0.07104682922363281
0,2,0.0,0.0,0.0,396.50472884948044,0.20863962173461914
0,2,0.0,0.0,0.0,396.50472884948044,0.26367688179016113
0,2,0.0,0.0,0.0,396.50472884948044,0.3337435722351074
0,2,0.0,0.0,0.0,396.50472884948044,0.3812732696533203
0,2,0.0,0.0,0.0,396.50472884948044,0.43030571937561035
0,2,0.0,0.0,0.0,396.50472884948044,0.5263698101043701
0,2,0.0,0.0,0.0,396.50472884948044,0.6014208793640137
0,2,0.0,0.0,0.0,396.50472884948044,0.6254396438598633
0,2,0.0,0.0,0.0,396.50472884948044,0.6739699840545654
0,2,0.0,0.0,0.0,396.50472884948044,0.7004866600036621
0,2,0.0,0.0,0.0,396.50472884948044,0.7520232200622559
0,2,0.0,0.0,0.0,396.50472884948044,0.8075618743896484
0,2,0.0,0.0,0.0,396.50472884948044,0.8465867042541504
0,2,0.0,0.0,0.0,396.50472884948044,0.8751049041748047
0,2,0.0,0.0,0.0,396.50472884948044,0.9026215076446533
0,2,0.0,0.0,0.0,396.50472884948044,0.9301395416259766
0,2,0.0,0.0,0.0,396.50472884948044,1.002690076828003
0,2,0.0,0.0,0.0,396.50472884948044,1.0287091732025146
0,2,0.0,0.0,0.0,396.50472884948044,1.0772392749786377
0,2,0.0,0.0,0.0,396.50472884948044,1.152289867401123
0,2,0.0,0.0,0.0,396.50472884948044,1.1778066158294678
0,2,0.0,0.0,0.0,396.50472884948044,1.2028241157531738
0,2,0.0,0.0,0.0,396.50472884948044,1.252854585647583
0,2,0.0,0.0,0.0,396.50472884948044,1.300889015197754
0,2,0.0,0.0,0.0,396.50472884948044,1.3484201431274414
0,2,0.0,0.0,0.0,396.50472884948044,1.3974511623382568
0,2,0.0,0.0,0.0,396.50472884948044,1.4464848041534424
0,2,0.0,0.0,0.0,396.50472884948044,1.5425493717193604
0,2,0.0,0.0,0.0,396.50472884948044,1.5675640106201172
0,2,0.0,0.0,0.0,396.50472884948044,1.6160976886749268
0,2,0.0,0.0,0.0,396.50472884948044,1.6646296977996826
0,2,0.0,0.0,0.0,396.50472884948044,1.6911487579345703
0,2,0.0,0.0,0.0,396.50472884948044,1.7611968517303467
0,2,0.0,0.0,0.0,396.50472884948044,1.8197352886199951
0,2,0.0,0.0,0.0,396.50472884948044,1.8537569046020508
0,2,0.0,0.0,0.0,396.50472884948044,1.8817744255065918
0,2,0.0,0.0,0.0,396.50472884948044,1.9758400917053223
0,2,0.0,0.0,0.0,396.50472884948044,2.0073578357696533
0,2,0.0,0.0,0.0,396.50472884948044,2.058394193649292
0,2,0.0,0.0,0.0,396.50472884948044,2.0824103355407715
0,2,0.0,0.0,0.0,396.50472884948044,2.131941318511963
0,2,0.0,0.0,0.0,396.50472884948044,2.2540252208709717
0,2,0.0,0.0,0.0,396.50472884948044,2.302555799484253
0,2,0.0,0.0,0.0,396.50472884948044,2.329073667526245
0,2,0.0,0.0,0.0,396.50472884948044,2.4249565601348877
0,2,0.0,0.0,0.0,396.50472884948044,2.54853892326355
0,2,0.0,0.0,0.0,396.50472884948044,2.596571207046509
0,2,0.0,0.0,0.0,396.50472884948044,2.644104480743408
0,2,0.0,0.0,0.0,396.50472884948044,2.715151071548462
0,2,0.0,0.0,0.0,396.50472884948044,2.763181209564209
0,2,0.0,0.0,0.0,396.50472884948044,2.839740514755249
0,2,0.0,0.0,0.0,396.50472884948044,2.8642501831054688
0,2,0.0,0.0,0.0,396.50472884948044,2.9603118896484375
0,2,0.0,0.0,0.0,396.50472884948044,3.0088460445404053
0,2,0.0,0.0,0.0,396.50472884948044,3.0828986167907715
0,2,0.0,0.0,0.0,396.50472884948044,3.131929874420166
0,2,0.0,0.0,0.0,396.50472884948044,3.2044765949249268
0,2,0.0,0.0,0.0,396.50472884948044,3.251506805419922
0,2,0.0,0.0,0.0,396.50472884948044,3.300541877746582
0,2,0.0,0.0,0.0,396.50472884948044,3.3500747680664062
0,2,0.0,0.0,0.0,396.50472884948044,3.399106502532959
0,2,0.0,0.0,0.0,396.50472884948044,3.445638418197632
0,2,0.0,0.0,0.0,396.50472884948044,3.4714720249176025
0,2,0.0,0.0,0.0,396.50472884948044,3.5455245971679688
0,2,0.0,0.0,0.0,396.50472884948044,3.569542407989502
0,2,0.0,0.0,0.0,396.50472884948044,3.5936434268951416
0,2,0.0,0.0,0.0,396.50472884948044,3.639674425125122
0,2,0.0,0.0,0.0,396.50472884948044,3.688706398010254
0,2,0.0,0.0,0.0,396.50472884948044,3.7367374897003174
0,2,0.0,0.0,0.0,396.50472884948044,3.814293384552002
0,2,0.0,0.0,0.0,396.50472884948044,3.837804079055786
0,2,0.0,0.0,0.0,396.50472884948044,3.934370517730713
0,2,0.0,0.0,0.0,396.50472884948044,3.957886219024658
0,2,0.0,0.0,0.0,396.50472884948044,4.006918430328369
0,2,0.0,0.0,0.0,396.50472884948044,4.0549516677856445
0,2,0.0,0.0,0.0,396.50472884948044,4.105984687805176
0,2,0.0,0.0,0.0,396.50472884948044,4.130502700805664
0,2,0.0,0.0,0.0,396.50472884948044,4.154017448425293
0,2,0.0,0.0,0.0,396.50472884948044,4.250580310821533
0,2,0.0,0.0,0.0,396.50472884948044,4.323128700256348
0,2,0.0,0.0,0.0,396.50472884948044,4.348144054412842
0,2,0.0,0.0,0.0,396.50472884948044,4.397181987762451
0,2,0.0,0.0,0.0,396.50472884948044,4.423699140548706
